semana,municipio_norm,uf,num_alertas,area_ha_total,score_riesgo_promedio,num_incendios,frp_total,frp_promedio,precipitacion_promedio,dias_sin_lluvia_promedio,riesgo_fuego_promedio
2022-02-14,RORAINOPOLIS,RR,1,68.33,6.0,0.0,0.0,0.0,,,
2022-02-14,SANTA MARIA DAS BARREIRAS,PA,1,6.279999999999999,3.0,2.0,19.1,9.55,9.3,0.0,0.0
2022-02-14,SAO FELIX DO XINGU,PA,6,137.96,4.5,0.0,0.0,0.0,,,
2022-02-14,SAO JOAO DO ARAGUAIA,PA,1,31.26,5.0,0.0,0.0,0.0,,,
2022-02-14,TAILANDIA,PA,1,12.82,4.0,0.0,0.0,0.0,,,
2022-02-14,ULIANOPOLIS,PA,1,7.37,3.0,1.0,14.0,14.0,0.0,1.0,0.1
2022-02-21,ALTA FLORESTA,MT,1,39.58,5.0,0.0,0.0,0.0,,,
2022-02-21,ALTA FLORESTA D'OESTE,RO,1,20.61,5.0,0.0,0.0,0.0,,,
2022-02-21,ALTAMIRA,PA,4,182.16,5.5,0.0,0.0,0.0,,,
2022-02-21,ALTO ALEGRE,RR,1,34.03,4.0,0.0,0.0,0.0,,,
2022-02-21,ALTO ALEGRE DOS PARECIS,RO,1,31.81,5.0,0.0,0.0,0.0,,,
2022-02-21,APIACAS,MT,1,66.97,6.0,0.0,0.0,0.0,,,
2022-02-21,APUI,AM,2,131.87,5.5,0.0,0.0,0.0,,,
2022-02-21,ARIPUANA,MT,1,32.05,5.0,1.0,11.8,11.8,3.4,2.0,
2022-02-21,ARIQUEMES,RO,2,43.260000000000005,4.5,0.0,0.0,0.0,,,
2022-02-21,BARRA DO BUGRES,MT,5,428.6,5.2,6.0,94.4,15.733333333333334,1.4833333333333334,0.8333333333333334,0.0
2022-02-21,BRASNORTE,MT,2,34.260000000000005,4.5,4.0,135.0,33.75,10.75,1.5,0.0
2022-02-21,CACERES,MT,2,55.760000000000005,5.0,0.0,0.0,0.0,,,
2022-02-21,CARACARAI,RR,1,64.34,5.0,5.0,227.4,45.480000000000004,0.62,2.6,0.5
2022-02-21,CHUPINGUAIA,RO,1,10.2,3.0,0.0,0.0,0.0,,,
2022-02-21,CLAUDIA,MT,1,9.3,3.0,2.0,42.3,21.15,4.8,3.0,0.0
2022-02-21,COLNIZA,MT,1,66.99000000000001,6.0,0.0,0.0,0.0,,,
2022-02-21,COMODORO,MT,1,87.92999999999999,6.0,2.0,23.8,11.9,14.4,2.5,0.0
2022-02-21,CUJUBIM,RO,3,59.239999999999995,4.333333333333333,0.0,0.0,0.0,,,
2022-02-21,CUMARU DO NORTE,PA,1,14.4,4.0,0.0,0.0,0.0,,,
2022-02-21,ITAUBA,MT,1,12.26,4.0,1.0,12.3,12.3,0.6,3.0,0.0
2022-02-21,JUARA,MT,3,172.68,5.0,1.0,26.5,26.5,1.9,1.0,0.0
2022-02-21,LABREA,AM,1,80.33,6.0,1.0,6.1,6.1,1.8,0.0,0.0
2022-02-21,MACHADINHO D'OESTE,RO,1,347.42,6.0,0.0,0.0,0.0,,,
2022-02-21,MOJU,PA,3,71.27,4.666666666666667,1.0,17.1,17.1,27.6,2.0,0.0
2022-02-21,MUCAJAI,RR,1,14.829999999999998,4.0,2.0,26.8,13.4,1.15,6.0,0.1
2022-02-21,NOVA BANDEIRANTES,MT,2,49.07,4.5,0.0,0.0,0.0,,,
2022-02-21,NOVA MARINGA,MT,1,40.04,5.0,7.0,175.7,25.099999999999998,6.728571428571429,0.2857142857142857,0.0
2022-02-21,NOVA MONTE VERDE,MT,1,18.81,4.0,0.0,0.0,0.0,,,
2022-02-21,NOVA UBIRATA,MT,3,160.5,4.666666666666667,3.0,111.6,37.199999999999996,4.633333333333334,4.333333333333333,0.03333333333333333
2022-02-21,NOVO ARIPUANA,AM,1,22.53,5.0,0.0,0.0,0.0,,,
2022-02-21,PARANAITA,MT,1,18.25,4.0,0.0,0.0,0.0,,,
2022-02-21,PEIXOTO DE AZEVEDO,MT,4,44.760000000000005,3.25,0.0,0.0,0.0,,,
2022-02-21,PIMENTA BUENO,RO,3,61.46,4.0,1.0,6.8,6.8,2.0,0.0,
2022-02-21,PORTO DOS GAUCHOS,MT,1,42.9,5.0,2.0,64.2,32.1,7.8500000000000005,0.0,0.0
2022-02-21,PORTO VELHO,RO,2,106.25,5.0,1.0,5.6,5.6,2.1,0.0,0.0
2022-02-21,QUERENCIA,MT,3,119.67,5.333333333333333,9.0,357.7,39.74444444444444,0.7333333333333333,1.8888888888888888,0.0
2022-02-21,RONDOLANDIA,MT,3,43.260000000000005,3.6666666666666665,0.0,0.0,0.0,,,
2022-02-21,RORAINOPOLIS,RR,1,7.06,3.0,4.0,234.20000000000002,58.550000000000004,3.2,0.0,0.025
2022-02-21,SANTA CRUZ DO XINGU,MT,1,217.76,6.0,0.0,0.0,0.0,,,
2022-02-21,SAO FELIX DO XINGU,PA,3,175.23,4.333333333333333,1.0,15.3,15.3,0.1,3.0,0.0
2022-02-21,SAO MIGUEL DO GUAPORE,RO,2,42.77,4.5,0.0,0.0,0.0,,,
2022-02-21,SINOP,MT,1,52.690000000000005,6.0,2.0,29.5,14.75,1.0,1.0,0.0
2022-02-21,TABAPORA,MT,1,87.72,6.0,0.0,0.0,0.0,,,
2022-02-21,UNIAO DO SUL,MT,2,29.81,4.0,7.0,277.8,39.68571428571429,12.457142857142857,1.8571428571428572,0.0
2022-02-21,URUARA,PA,5,95.27000000000001,4.4,0.0,0.0,0.0,,,
2022-02-21,VALE DO ANARI,RO,2,30.92,4.0,0.0,0.0,0.0,,,
2022-02-21,VILHENA,RO,1,17.02,4.0,1.0,11.0,11.0,18.3,2.0,0.0
2022-02-28,ALTO ALEGRE DOS PARECIS,RO,1,16.55,4.0,0.0,0.0,0.0,,,
2022-02-28,APIACAS,MT,3,30.46,3.6666666666666665,0.0,0.0,0.0,,,
2022-02-28,APUI,AM,25,1150.28,4.96,2.0,23.799999999999997,11.899999999999999,7.0,0.0,0.0
2022-02-28,BARRA DO BUGRES,MT,2,17.84,3.0,0.0,0.0,0.0,,,
2022-02-28,CAREIRO,AM,1,11.0,4.0,0.0,0.0,0.0,,,
2022-02-28,CAROEBE,RR,1,22.0,5.0,0.0,0.0,0.0,,,
2022-02-28,COLNIZA,MT,10,520.41,4.9,0.0,0.0,0.0,,,
2022-02-28,HUMAITA,AM,2,41.8,4.0,0.0,0.0,0.0,,,
2022-02-28,ITAITUBA,PA,2,18.59,5.0,0.0,0.0,0.0,,,
2022-02-28,JACAREACANGA,PA,3,111.5,5.0,1.0,12.8,12.8,5.5,0.0,0.0
2022-02-28,JUARA,MT,1,49.41,6.0,2.0,31.9,15.95,3.75,0.0,0.0
2022-02-28,MARAPANIM,PA,1,19.62,5.0,0.0,0.0,0.0,,,
2022-02-28,MATUPA,MT,1,8.03,3.0,0.0,0.0,0.0,,,
2022-02-28,MAUES,AM,3,444.42,6.0,0.0,0.0,0.0,,,
2022-02-28,MEDICILANDIA,PA,1,20.29,5.0,0.0,0.0,0.0,,,
2022-02-28,NOVA BANDEIRANTES,MT,1,7.8,3.0,0.0,0.0,0.0,,,
2022-02-28,NOVA MONTE VERDE,MT,2,28.25,3.5,0.0,0.0,0.0,,,
2022-02-28,NOVA UBIRATA,MT,1,11.83,4.0,4.0,60.1,15.025,9.525,2.25,0.0
2022-02-28,NOVO ARIPUANA,AM,3,457.38,5.666666666666667,0.0,0.0,0.0,,,
2022-02-28,ORIXIMINA,PA,1,8.05,5.0,0.0,0.0,0.0,,,
2022-02-28,PEIXOTO DE AZEVEDO,MT,1,47.43,5.0,4.0,55.5,13.875,3.35,0.5,0.0
2022-02-28,RORAINOPOLIS,RR,2,85.32,5.0,1.0,38.3,38.3,5.6,0.0,0.0
2022-02-28,SANTA CARMEM,MT,1,27.87,4.0,4.0,91.5,22.875,6.975,0.5,0.0
2022-02-28,SAO FELIX DO XINGU,PA,1,13.23,4.0,0.0,0.0,0.0,,,
2022-02-28,SAO LUIZ,RR,1,6.54,3.0,0.0,0.0,0.0,,,
2022-02-28,URUARA,PA,2,49.53,4.0,0.0,0.0,0.0,,,
2022-03-07,ALTO PARAISO,RO,1,24.74,5.0,0.0,0.0,0.0,,,
2022-03-07,APUI,AM,3,78.07000000000001,4.666666666666667,0.0,0.0,0.0,,,
2022-03-07,ARIPUANA,MT,1,4.98,3.0,0.0,0.0,0.0,,,
2022-03-07,CANDEIAS DO JAMARI,RO,1,27.46,5.0,0.0,0.0,0.0,,,
2022-03-07,COLNIZA,MT,2,129.67000000000002,5.5,0.0,0.0,0.0,,,
2022-03-07,CURIONOPOLIS,PA,2,37.15,4.5,0.0,0.0,0.0,,,
2022-03-07,GOVERNADOR JORGE TEIXEIRA,RO,1,74.95,6.0,0.0,0.0,0.0,,,
2022-03-07,HUMAITA,AM,1,92.27,6.0,0.0,0.0,0.0,,,
2022-03-07,IRACEMA,RR,2,65.91,5.0,1.0,20.2,20.2,0.2,1.0,0.0
2022-03-07,ITAITUBA,PA,1,9.03,5.0,0.0,0.0,0.0,,,
2022-03-07,JACAREACANGA,PA,3,28.700000000000003,3.3333333333333335,0.0,0.0,0.0,,,
2022-03-07,JUARA,MT,2,98.42999999999999,4.5,1.0,7.2,7.2,6.1,0.0,0.0
2022-03-07,LABREA,AM,5,287.3,5.4,0.0,0.0,0.0,,,
2022-03-07,MANICORE,AM,2,101.66,5.5,0.0,0.0,0.0,,,
2022-03-07,MATUPA,MT,1,27.76,5.0,0.0,0.0,0.0,,,
2022-03-07,NOVA MARINGA,MT,1,148.04999999999998,5.0,2.0,14.100000000000001,7.050000000000001,8.8,1.0,0.0
2022-03-07,NOVO ARIPUANA,AM,1,21.13,5.0,0.0,0.0,0.0,,,
2022-03-07,PARAGOMINAS,PA,1,27.14,5.0,1.0,9.7,9.7,3.7,0.0,0.0
2022-03-07,PORTO VELHO,RO,1,102.48,6.0,0.0,0.0,0.0,,,
2022-03-07,QUERENCIA,MT,1,14.24,4.0,6.0,166.1,27.683333333333334,7.3500000000000005,0.0,0.0
2022-03-07,TERRA NOVA DO NORTE,MT,1,11.67,4.0,0.0,0.0,0.0,,,
2022-03-07,ULIANOPOLIS,PA,1,22.56,5.0,1.0,11.9,11.9,23.7,0.0,0.0
2022-03-14,ALTAMIRA,PA,4,172.79000000000002,5.25,0.0,0.0,0.0,,,
2022-03-14,ALTO PARAISO,RO,3,38.5,3.6666666666666665,0.0,0.0,0.0,,,
2022-03-14,APIACAS,MT,1,14.53,4.0,0.0,0.0,0.0,,,
2022-03-14,ARIPUANA,MT,1,100.16,6.0,3.0,180.39999999999998,60.133333333333326,0.5,0.3333333333333333,0.0
2022-03-14,BURITIS,RO,1,14.36,4.0,0.0,0.0,0.0,,,
2022-03-14,CABIXI,RO,1,34.07,5.0,1.0,11.3,11.3,15.7,0.0,0.0
2022-03-14,CACAULANDIA,RO,1,23.79,5.0,0.0,0.0,0.0,,,
2022-03-14,CANDEIAS DO JAMARI,RO,6,115.55,4.333333333333333,0.0,0.0,0.0,,,
2022-03-14,CANUTAMA,AM,1,15.509999999999998,4.0,0.0,0.0,0.0,,,
2022-03-14,CLAUDIA,MT,1,33.6,5.0,0.0,0.0,0.0,,,
2022-03-14,COLNIZA,MT,8,228.69,4.375,0.0,0.0,0.0,,,
2022-03-14,COMODORO,MT,1,786.4300000000001,4.0,6.0,139.2,23.2,5.133333333333334,0.0,0.0
2022-03-14,CONCEICAO DO ARAGUAIA,PA,1,20.71,5.0,0.0,0.0,0.0,,,
2022-03-14,COTRIGUACU,MT,3,30.45,2.6666666666666665,0.0,0.0,0.0,,,
2022-03-14,ESPIGAO D'OESTE,RO,2,15.7,3.0,0.0,0.0,0.0,,,
2022-03-14,FEIJO,AC,1,25.8,5.0,0.0,0.0,0.0,,,
2022-03-14,FELIZ NATAL,MT,1,128.98000000000002,6.0,0.0,0.0,0.0,,,
2022-03-14,IPIXUNA DO PARA,PA,1,17.22,4.0,0.0,0.0,0.0,,,
2022-03-14,ITAPUA DO OESTE,RO,1,25.14,5.0,0.0,0.0,0.0,,,
2022-03-14,JUARA,MT,1,30.46,5.0,1.0,18.1,18.1,0.3,0.0,0.0
2022-03-14,JUINA,MT,1,24.93,5.0,0.0,0.0,0.0,,,
2022-03-14,JURUTI,PA,3,34.6,3.3333333333333335,0.0,0.0,0.0,,,
2022-03-14,MANICORE,AM,1,28.57,5.0,0.0,0.0,0.0,,,
2022-03-14,MONTE NEGRO,RO,2,34.84,4.0,0.0,0.0,0.0,,,
2022-03-14,NOVA BANDEIRANTES,MT,2,37.91,4.0,0.0,0.0,0.0,,,
2022-03-14,NOVA MAMORE,RO,2,15.719999999999999,3.0,0.0,0.0,0.0,,,
2022-03-14,NOVA MONTE VERDE,MT,1,25.83,5.0,0.0,0.0,0.0,,,
2022-03-14,NOVO REPARTIMENTO,PA,1,15.25,4.0,0.0,0.0,0.0,,,
2022-03-14,OBIDOS,PA,1,71.86,5.0,1.0,7.4,7.4,0.6,0.0,0.0
2022-03-14,PEIXOTO DE AZEVEDO,MT,1,29.110000000000003,5.0,1.0,13.1,13.1,16.5,0.0,0.0
2022-03-14,PIMENTA BUENO,RO,1,13.68,4.0,0.0,0.0,0.0,,,
2022-03-14,PIRAQUE,TO,1,10.38,4.0,0.0,0.0,0.0,,,
2022-03-14,PORTO VELHO,RO,6,327.69,5.666666666666667,0.0,0.0,0.0,,,
2022-03-14,QUERENCIA,MT,3,145.68,5.333333333333333,3.0,43.7,14.566666666666668,4.433333333333334,0.3333333333333333,0.0
2022-03-14,SANTA CARMEM,MT,1,47.4,5.0,0.0,0.0,0.0,,,
2022-03-14,SANTAREM,PA,1,8.459999999999999,3.0,0.0,0.0,0.0,,,
2022-03-14,SAO FELIX DO ARAGUAIA,MT,1,76.91,5.0,2.0,22.4,11.2,5.9,0.0,0.0
2022-03-14,SAO FELIX DO XINGU,PA,1,32.79,5.0,0.0,0.0,0.0,,,
2022-03-14,SAO MIGUEL DO GUAPORE,RO,1,7.86,3.0,0.0,0.0,0.0,,,
2022-03-14,TABAPORA,MT,1,49.53,6.0,1.0,14.4,14.4,0.6,1.0,0.0
2022-03-14,TARAUACA,AC,2,25.6,3.5,0.0,0.0,0.0,,,
2022-03-14,TOME-ACU,PA,1,49.72,6.0,0.0,0.0,0.0,,,
2022-03-14,UNIAO DO SUL,MT,1,44.6,5.0,1.0,8.7,8.7,0.8,0.0,0.0
2022-03-14,URUARA,PA,2,76.92,5.5,0.0,0.0,0.0,,,
2022-03-14,VILHENA,RO,1,31.380000000000003,5.0,0.0,0.0,0.0,,,
2022-03-21,ALTA FLORESTA D'OESTE,RO,1,11.13,4.0,0.0,0.0,0.0,,,
2022-03-21,ALTAMIRA,PA,5,210.87,4.8,0.0,0.0,0.0,,,
2022-03-21,APIACAS,MT,1,260.79,5.0,0.0,0.0,0.0,,,
2022-03-21,APUI,AM,12,418.99,4.916666666666667,0.0,0.0,0.0,,,
2022-03-21,ARIPUANA,MT,1,18.05,4.0,0.0,0.0,0.0,,,
2022-03-21,BARRA DO BUGRES,MT,1,92.85,6.0,2.0,32.6,16.3,0.1,1.5,0.0
2022-03-21,BELTERRA,PA,1,19.52,5.0,1.0,10.0,10.0,3.4,1.0,0.0
2022-03-21,CANABRAVA DO NORTE,MT,2,46.41,4.5,2.0,66.0,33.0,0.44999999999999996,2.0,0.1
2022-03-21,CARACARAI,RR,1,21.790000000000003,5.0,3.0,87.0,29.0,1.1,0.0,0.0
2022-03-21,CAROEBE,RR,1,14.57,4.0,0.0,0.0,0.0,,,
2022-03-21,COLNIZA,MT,6,249.5,5.166666666666667,0.0,0.0,0.0,,,
2022-03-21,COSTA MARQUES,RO,4,82.53,4.5,0.0,0.0,0.0,,,
2022-03-21,CUJUBIM,RO,1,21.65,5.0,0.0,0.0,0.0,,,
2022-03-21,CUMARU DO NORTE,PA,1,11.17,4.0,0.0,0.0,0.0,,,
2022-03-21,GAUCHA DO NORTE,MT,1,27.26,3.0,4.0,94.4,23.6,7.0,0.75,0.05
2022-03-21,ITANHANGA,MT,2,27.98,4.0,0.0,0.0,0.0,,,
2022-03-21,JUARA,MT,2,29.57,4.0,0.0,0.0,0.0,,,
2022-03-21,LABREA,AM,4,732.13,5.5,0.0,0.0,0.0,,,
2022-03-21,MARCELANDIA,MT,2,52.42,4.5,5.0,64.0,12.8,2.3,0.4,0.02
2022-03-21,MAUES,AM,2,103.53,5.5,0.0,0.0,0.0,,,
2022-03-21,MUCAJAI,RR,2,106.97,5.0,2.0,118.6,59.3,1.0,1.0,0.0
2022-03-21,NOVA BANDEIRANTES,MT,1,35.160000000000004,5.0,0.0,0.0,0.0,,,
2022-03-21,NOVA CANAA DO NORTE,MT,1,177.21,5.0,0.0,0.0,0.0,,,
2022-03-21,NOVO ARIPUANA,AM,2,45.940000000000005,4.5,0.0,0.0,0.0,,,
2022-03-21,PORTO DOS GAUCHOS,MT,1,59.02,6.0,1.0,8.5,8.5,1.4,0.0,0.0
2022-03-21,PORTO VELHO,RO,2,91.11999999999999,5.5,0.0,0.0,0.0,,,
2022-03-21,QUERENCIA,MT,1,16.49,4.0,8.0,180.60000000000002,22.575000000000003,0.15,1.0,0.1375
2022-03-21,RORAINOPOLIS,RR,3,61.64,4.0,0.0,0.0,0.0,,,
2022-03-21,SANTA MARIA DAS BARREIRAS,PA,2,22.17,3.5,1.0,7.4,7.4,0.3,0.0,0.0
2022-03-21,SAO FELIX DO XINGU,PA,4,116.70000000000002,4.0,0.0,0.0,0.0,,,
2022-03-21,SAO FRANCISCO DO GUAPORE,RO,3,25.279999999999998,3.3333333333333335,0.0,0.0,0.0,,,
2022-03-21,SAO JOSE DO XINGU,MT,1,12.95,4.0,3.0,69.7,23.233333333333334,0.06666666666666667,0.3333333333333333,0.06666666666666667
2022-03-21,TABAPORA,MT,1,33.5,5.0,0.0,0.0,0.0,,,
2022-03-21,TAPAUA,AM,2,56.089999999999996,5.0,0.0,0.0,0.0,,,
2022-03-21,TAPURAH,MT,2,13.61,3.0,0.0,0.0,0.0,,,
2022-03-21,UNIAO DO SUL,MT,1,11.77,4.0,4.0,190.1,47.525,3.7750000000000004,1.75,0.0
2022-03-21,URUARA,PA,1,8.94,3.0,0.0,0.0,0.0,,,
2022-03-28,ALTO ALEGRE,RR,3,67.14999999999999,4.333333333333333,1.0,12.6,12.6,0.0,3.0,0.0
2022-03-28,AMAJARI,RR,9,257.67,4.666666666666667,6.0,61.400000000000006,10.233333333333334,0.016666666666666666,2.3333333333333335,0.0
2022-03-28,APUI,AM,1,9.83,3.0,0.0,0.0,0.0,,,
2022-03-28,BARRA DO BUGRES,MT,1,8.649999999999999,3.0,5.0,62.3,12.459999999999999,1.8800000000000001,0.4,0.0
2022-03-28,COLNIZA,MT,4,142.7,4.75,0.0,0.0,0.0,,,
2022-03-28,FELIZ NATAL,MT,2,43.120000000000005,4.5,1.0,6.4,6.4,13.0,1.0,0.0
2022-03-28,GAUCHA DO NORTE,MT,1,56.57,6.0,2.0,21.4,10.7,4.3,0.5,0.0
2022-03-28,IRACEMA,RR,1,17.06,4.0,0.0,0.0,0.0,,,
2022-03-28,MAUES,AM,1,54.86,6.0,0.0,0.0,0.0,,,
2022-03-28,MUCAJAI,RR,1,24.15,5.0,0.0,0.0,0.0,,,
2022-03-28,NOVA LACERDA,MT,1,9.25,3.0,0.0,0.0,0.0,,,
2022-03-28,NOVA UBIRATA,MT,3,230.47,5.666666666666667,1.0,8.9,8.9,7.0,0.0,0.0
2022-03-28,NOVO ARIPUANA,AM,2,91.96,5.0,0.0,0.0,0.0,,,
2022-03-28,QUERENCIA,MT,3,92.7,4.666666666666667,1.0,24.9,24.9,0.1,0.0,0.1
2022-03-28,RONDON DO PARA,PA,1,11.91,4.0,0.0,0.0,0.0,,,
2022-03-28,RORAINOPOLIS,RR,1,8.41,3.0,0.0,0.0,0.0,,,
2022-03-28,SANTA TEREZINHA,MT,1,73.71,6.0,0.0,0.0,0.0,,,
2022-03-28,SANTANA DO ARAGUAIA,PA,1,13.83,4.0,0.0,0.0,0.0,,,
2022-03-28,SAO JOSE DO XINGU,MT,1,51.370000000000005,6.0,3.0,65.10000000000001,21.700000000000003,2.1666666666666665,0.0,0.0
2022-03-28,SAO MIGUEL DO GUAPORE,RO,1,17.72,4.0,1.0,17.4,17.4,8.1,0.0,0.0
2022-04-04,ACRELANDIA,AC,1,14.27,4.0,0.0,0.0,0.0,,,
2022-04-04,ALTAMIRA,PA,5,274.2,5.6,0.0,0.0,0.0,,,
2022-04-04,APIACAS,MT,1,25.86,5.0,0.0,0.0,0.0,,,
2022-04-04,APUI,AM,17,866.37,5.117647058823529,0.0,0.0,0.0,,,
2022-04-04,ARIPUANA,MT,5,188.46,4.6,0.0,0.0,0.0,,,
2022-04-04,ARIQUEMES,RO,1,18.05,4.0,0.0,0.0,0.0,,,
2022-04-04,BOCA DO ACRE,AM,2,101.6,6.0,0.0,0.0,0.0,,,
2022-04-04,CACAULANDIA,RO,1,17.96,4.0,0.0,0.0,0.0,,,
2022-04-04,CACERES,MT,1,11.49,4.0,0.0,0.0,0.0,,,
2022-04-04,CANDEIAS DO JAMARI,RO,1,22.54,5.0,0.0,0.0,0.0,,,
2022-04-04,CASTANHEIRA,MT,1,9.24,3.0,0.0,0.0,0.0,,,
2022-04-04,CLAUDIA,MT,2,44.92,5.0,0.0,0.0,0.0,,,
2022-04-04,COLNIZA,MT,17,766.48,4.647058823529412,0.0,0.0,0.0,,,
2022-04-04,COSTA MARQUES,RO,3,32.76,3.3333333333333335,0.0,0.0,0.0,,,
2022-04-04,CRUZEIRO DO SUL,AC,1,23.97,5.0,0.0,0.0,0.0,,,
2022-04-04,FEIJO,AC,2,24.659999999999997,3.0,0.0,0.0,0.0,,,
2022-04-04,GOVERNADOR JORGE TEIXEIRA,RO,1,7.99,3.0,0.0,0.0,0.0,,,
2022-04-04,HUMAITA,AM,1,24.4,5.0,0.0,0.0,0.0,,,
2022-04-04,ITAPUA DO OESTE,RO,1,20.52,5.0,0.0,0.0,0.0,,,
2022-04-04,JI-PARANA,RO,1,92.2,6.0,0.0,0.0,0.0,,,
2022-04-04,JUARA,MT,5,74.5,4.0,0.0,0.0,0.0,,,
2022-04-04,LABREA,AM,17,785.36,4.588235294117647,0.0,0.0,0.0,,,
2022-04-04,MACHADINHO D'OESTE,RO,4,46.17,3.75,0.0,0.0,0.0,,,
2022-04-04,MANICORE,AM,4,356.63,5.0,0.0,0.0,0.0,,,
2022-04-04,MARCELANDIA,MT,3,218.91,4.333333333333333,0.0,0.0,0.0,,,
2022-04-04,MAUES,AM,1,56.64,6.0,0.0,0.0,0.0,,,
2022-04-04,NOVA LACERDA,MT,1,7.56,3.0,0.0,0.0,0.0,,,
2022-04-04,NOVA MAMORE,RO,8,147.76000000000002,4.25,0.0,0.0,0.0,,,
2022-04-04,NOVA MARINGA,MT,1,40.84,4.0,0.0,0.0,0.0,,,
2022-04-04,NOVA MONTE VERDE,MT,2,33.16,4.0,0.0,0.0,0.0,,,
2022-04-04,NOVA UBIRATA,MT,2,69.42,5.0,0.0,0.0,0.0,,,
2022-04-04,NOVO ARIPUANA,AM,4,236.67,5.5,0.0,0.0,0.0,,,
2022-04-04,NOVO PROGRESSO,PA,1,3.67,3.0,0.0,0.0,0.0,,,
2022-04-04,PORTO DOS GAUCHOS,MT,4,98.4,4.75,0.0,0.0,0.0,,,
2022-04-04,PORTO VELHO,RO,6,91.51,4.666666666666667,0.0,0.0,0.0,,,
2022-04-04,QUERENCIA,MT,1,11.97,4.0,0.0,0.0,0.0,,,
2022-04-04,RIO BRANCO,AC,1,14.99,4.0,0.0,0.0,0.0,,,
2022-04-04,RONDOLANDIA,MT,3,156.98000000000002,5.0,0.0,0.0,0.0,,,
2022-04-04,SANTA MARIA DAS BARREIRAS,PA,1,19.94,5.0,0.0,0.0,0.0,,,
2022-04-04,SAO FELIX DO XINGU,PA,1,20.69,4.0,0.0,0.0,0.0,,,
2022-04-04,SENADOR GUIOMARD,AC,1,16.36,4.0,0.0,0.0,0.0,,,
2022-04-04,TABAPORA,MT,2,39.68,4.5,0.0,0.0,0.0,,,
2022-04-04,TAPAUA,AM,2,54.519999999999996,4.0,0.0,0.0,0.0,,,
2022-04-04,THEOBROMA,RO,1,25.87,5.0,0.0,0.0,0.0,,,
2022-04-04,UNIAO DO SUL,MT,1,13.14,4.0,0.0,0.0,0.0,,,
2022-04-04,VILHENA,RO,1,8.61,3.0,0.0,0.0,0.0,,,
2022-04-11,ALTAMIRA,PA,4,409.59000000000003,5.25,0.0,0.0,0.0,,,
2022-04-11,APIACAS,MT,2,64.3,5.0,0.0,0.0,0.0,,,
2022-04-11,APUI,AM,24,770.59,4.583333333333333,0.0,0.0,0.0,,,
2022-04-11,ARIPUANA,MT,2,111.65,5.5,0.0,0.0,0.0,,,
2022-04-11,CANDEIAS DO JAMARI,RO,1,59.040000000000006,6.0,0.0,0.0,0.0,,,
2022-04-11,COLNIZA,MT,3,82.63,4.666666666666667,0.0,0.0,0.0,,,
2022-04-11,COTRIGUACU,MT,1,10.71,4.0,0.0,0.0,0.0,,,
2022-04-11,CUMARU DO NORTE,PA,1,50.080000000000005,5.0,0.0,0.0,0.0,,,
2022-04-11,HUMAITA,AM,2,63.31,5.0,0.0,0.0,0.0,,,
2022-04-11,JACAREACANGA,PA,2,68.84,5.0,0.0,0.0,0.0,,,
2022-04-11,JUARA,MT,2,131.14999999999998,5.0,0.0,0.0,0.0,,,
2022-04-11,MACHADINHO D'OESTE,RO,1,20.77,5.0,0.0,0.0,0.0,,,
2022-04-11,MANICORE,AM,10,706.56,5.0,0.0,0.0,0.0,,,
2022-04-11,MARCELANDIA,MT,1,52.53,6.0,0.0,0.0,0.0,,,
2022-04-11,MAUES,AM,2,23.33,3.5,0.0,0.0,0.0,,,
2022-04-11,NOVA BANDEIRANTES,MT,1,27.74,5.0,0.0,0.0,0.0,,,
2022-04-11,NOVO ARIPUANA,AM,1,24.6,5.0,0.0,0.0,0.0,,,
2022-04-11,NOVO HORIZONTE DO NORTE,MT,1,18.7,4.0,0.0,0.0,0.0,,,
2022-04-11,NOVO PROGRESSO,PA,6,513.98,4.833333333333333,0.0,0.0,0.0,,,
2022-04-11,PEIXOTO DE AZEVEDO,MT,1,12.97,4.0,0.0,0.0,0.0,,,
2022-04-11,PORTO VELHO,RO,1,20.46,5.0,0.0,0.0,0.0,,,
2022-04-11,QUERENCIA,MT,2,84.56,5.5,0.0,0.0,0.0,,,
2022-04-11,SAO FELIX DO ARAGUAIA,MT,1,53.95,6.0,0.0,0.0,0.0,,,
2022-04-11,SAO FELIX DO XINGU,PA,1,7.249999999999999,3.0,0.0,0.0,0.0,,,
2022-04-11,TABAPORA,MT,1,33.35,4.0,0.0,0.0,0.0,,,
2022-04-11,TAPAUA,AM,1,130.18,6.0,0.0,0.0,0.0,,,
2022-04-18,ALTA FLORESTA D'OESTE,RO,1,13.36,4.0,0.0,0.0,0.0,,,
2022-04-18,ALTO ALEGRE DOS PARECIS,RO,1,20.91,4.0,0.0,0.0,0.0,,,
2022-04-18,ANAPU,PA,2,84.89000000000001,5.5,0.0,0.0,0.0,,,
2022-04-18,APUI,AM,26,724.93,4.384615384615385,0.0,0.0,0.0,,,
2022-04-18,BARAO DE MELGACO,MT,1,582.2199999999999,6.0,0.0,0.0,0.0,,,
2022-04-18,BOCA DO ACRE,AM,2,10.7,3.5,0.0,0.0,0.0,,,
2022-04-18,BOM JARDIM,MA,1,18.7,6.0,0.0,0.0,0.0,,,
2022-04-18,BORBA,AM,1,23.24,5.0,0.0,0.0,0.0,,,
