T2M,RH2M,WS2M,fecha,municipio_norm,uf
26.39,81.16,0.01,2024-12-16,VILHENA,RO
24.27,93.12,0.03,2024-12-17,VILHENA,RO
26.32,76.81,0.0,2024-12-18,VILHENA,RO
27.8,70.36,0.05,2024-12-19,VILHENA,RO
29.14,65.49,0.09,2024-12-20,VILHENA,RO
26.52,83.46,0.02,2024-12-21,VILHENA,RO
26.22,85.06,0.02,2024-12-22,VILHENA,RO
25.77,86.81,0.0,2024-12-23,VILHENA,RO
27.47,75.85,0.02,2024-12-24,VILHENA,RO
26.41,82.3,0.0,2024-12-25,VILHENA,RO
26.13,78.96,0.02,2024-12-26,VILHENA,RO
26.34,80.94,0.04,2024-12-27,VILHENA,RO
25.88,82.06,0.05,2024-12-28,VILHENA,RO
25.94,84.02,0.02,2024-12-29,VILHENA,RO
27.19,78.16,0.0,2024-12-30,VILHENA,RO
27.26,78.77,0.0,2024-12-31,VILHENA,RO
25.81,88.68,0.04,2022-01-01,VISEU,PA
25.55,90.48,0.01,2022-01-02,VISEU,PA
24.81,95.84,0.01,2022-01-03,VISEU,PA
25.42,88.7,0.11,2022-01-04,VISEU,PA
25.51,89.9,0.01,2022-01-05,VISEU,PA
25.54,89.53,0.01,2022-01-06,VISEU,PA
25.46,90.72,0.02,2022-01-07,VISEU,PA
25.37,91.46,0.01,2022-01-08,VISEU,PA
25.27,90.64,0.13,2022-01-09,VISEU,PA
25.64,89.42,0.11,2022-01-10,VISEU,PA
25.54,88.43,0.02,2022-01-11,VISEU,PA
25.52,88.73,0.01,2022-01-12,VISEU,PA
25.06,88.68,0.03,2022-01-13,VISEU,PA
25.79,88.49,0.01,2022-01-14,VISEU,PA
25.48,91.53,0.04,2022-01-15,VISEU,PA
26.0,87.76,0.02,2022-01-16,VISEU,PA
25.49,89.76,0.06,2022-01-17,VISEU,PA
25.59,91.69,0.03,2022-01-18,VISEU,PA
25.01,90.43,0.01,2022-01-19,VISEU,PA
25.66,87.87,0.02,2022-01-20,VISEU,PA
26.03,88.75,0.02,2022-01-21,VISEU,PA
26.05,89.22,0.05,2022-01-22,VISEU,PA
25.87,90.8,0.01,2022-01-23,VISEU,PA
24.74,93.48,0.01,2022-01-24,VISEU,PA
25.04,90.73,0.01,2022-01-25,VISEU,PA
25.19,91.46,0.06,2022-01-26,VISEU,PA
25.21,91.49,0.06,2022-01-27,VISEU,PA
24.53,91.98,0.01,2022-01-28,VISEU,PA
23.56,95.08,0.02,2022-01-29,VISEU,PA
24.52,89.78,0.01,2022-01-30,VISEU,PA
25.59,90.89,0.01,2022-01-31,VISEU,PA
25.02,95.04,0.03,2022-02-01,VISEU,PA
25.59,90.55,0.06,2022-02-02,VISEU,PA
26.05,89.28,0.01,2022-02-03,VISEU,PA
25.27,94.31,0.06,2022-02-04,VISEU,PA
24.78,95.97,0.12,2022-02-05,VISEU,PA
25.48,92.05,0.02,2022-02-06,VISEU,PA
25.35,94.19,0.15,2022-02-07,VISEU,PA
25.46,92.66,0.04,2022-02-08,VISEU,PA
26.28,89.11,0.01,2022-02-09,VISEU,PA
25.18,94.3,0.01,2022-02-10,VISEU,PA
24.56,95.8,0.04,2022-02-11,VISEU,PA
25.35,90.57,0.01,2022-02-12,VISEU,PA
25.43,90.54,0.04,2022-02-13,VISEU,PA
24.95,91.29,0.03,2022-02-14,VISEU,PA
25.65,89.04,0.11,2022-02-15,VISEU,PA
24.96,93.16,0.12,2022-02-16,VISEU,PA
25.8,88.7,0.07,2022-02-17,VISEU,PA
25.71,86.53,0.06,2022-02-18,VISEU,PA
25.78,89.86,0.04,2022-02-19,VISEU,PA
25.78,89.67,0.13,2022-02-20,VISEU,PA
25.89,90.78,0.04,2022-02-21,VISEU,PA
25.66,93.06,0.01,2022-02-22,VISEU,PA
26.28,89.86,0.01,2022-02-23,VISEU,PA
26.37,89.62,0.03,2022-02-24,VISEU,PA
25.84,93.55,0.06,2022-02-25,VISEU,PA
25.71,94.22,0.02,2022-02-26,VISEU,PA
26.02,91.52,0.03,2022-02-27,VISEU,PA
25.49,94.82,0.04,2022-02-28,VISEU,PA
25.79,89.28,0.04,2022-03-01,VISEU,PA
26.04,89.98,0.01,2022-03-02,VISEU,PA
25.54,92.89,0.04,2022-03-03,VISEU,PA
24.07,93.56,0.05,2022-03-04,VISEU,PA
24.58,89.89,0.06,2022-03-05,VISEU,PA
23.67,94.81,0.07,2022-03-06,VISEU,PA
24.89,90.69,0.08,2022-03-07,VISEU,PA
24.63,90.96,0.04,2022-03-08,VISEU,PA
25.53,91.89,0.02,2022-03-09,VISEU,PA
24.9,94.6,0.06,2022-03-10,VISEU,PA
24.57,92.59,0.08,2022-03-11,VISEU,PA
26.06,88.75,0.03,2022-03-12,VISEU,PA
25.98,89.91,0.01,2022-03-13,VISEU,PA
25.97,90.92,0.01,2022-03-14,VISEU,PA
24.44,95.33,0.01,2022-03-15,VISEU,PA
24.1,92.62,0.05,2022-03-16,VISEU,PA
25.4,90.8,0.02,2022-03-17,VISEU,PA
25.37,92.78,0.05,2022-03-18,VISEU,PA
25.04,91.81,0.05,2022-03-19,VISEU,PA
25.28,89.66,0.08,2022-03-20,VISEU,PA
25.56,91.18,0.03,2022-03-21,VISEU,PA
25.44,90.98,0.01,2022-03-22,VISEU,PA
25.22,92.84,0.01,2022-03-23,VISEU,PA
25.22,92.34,0.01,2022-03-24,VISEU,PA
25.79,91.28,0.12,2022-03-25,VISEU,PA
24.97,92.6,0.01,2022-03-26,VISEU,PA
25.76,91.24,0.04,2022-03-27,VISEU,PA
25.61,93.99,0.05,2022-03-28,VISEU,PA
25.4,92.26,0.12,2022-03-29,VISEU,PA
24.54,94.21,0.07,2022-03-30,VISEU,PA
25.06,90.69,0.1,2022-03-31,VISEU,PA
25.66,91.39,0.01,2022-04-01,VISEU,PA
25.59,91.61,0.01,2022-04-02,VISEU,PA
25.33,96.25,0.08,2022-04-03,VISEU,PA
25.49,92.67,0.06,2022-04-04,VISEU,PA
25.07,93.94,0.12,2022-04-05,VISEU,PA
25.36,95.02,0.01,2022-04-06,VISEU,PA
25.68,92.27,0.01,2022-04-07,VISEU,PA
24.68,96.01,0.01,2022-04-08,VISEU,PA
24.8,94.62,0.14,2022-04-09,VISEU,PA
24.95,95.46,0.12,2022-04-10,VISEU,PA
25.21,94.87,0.1,2022-04-11,VISEU,PA
25.66,91.05,0.03,2022-04-12,VISEU,PA
25.75,92.46,0.01,2022-04-13,VISEU,PA
25.97,93.07,0.01,2022-04-14,VISEU,PA
25.59,94.18,0.01,2022-04-15,VISEU,PA
25.76,93.1,0.04,2022-04-16,VISEU,PA
25.27,95.44,0.01,2022-04-17,VISEU,PA
25.82,92.13,0.05,2022-04-18,VISEU,PA
25.68,93.14,0.06,2022-04-19,VISEU,PA
25.73,93.34,0.04,2022-04-20,VISEU,PA
26.28,91.98,0.09,2022-04-21,VISEU,PA
25.58,95.4,0.06,2022-04-22,VISEU,PA
24.47,97.34,0.03,2022-04-23,VISEU,PA
24.8,91.42,0.01,2022-04-24,VISEU,PA
25.7,90.88,0.01,2022-04-25,VISEU,PA
25.23,94.86,0.08,2022-04-26,VISEU,PA
24.65,94.23,0.12,2022-04-27,VISEU,PA
25.21,93.34,0.14,2022-04-28,VISEU,PA
25.01,94.64,0.01,2022-04-29,VISEU,PA
24.94,92.0,0.05,2022-04-30,VISEU,PA
25.48,92.44,0.08,2022-05-01,VISEU,PA
25.57,96.84,0.01,2022-05-02,VISEU,PA
25.47,95.95,0.08,2022-05-03,VISEU,PA
25.3,96.72,0.02,2022-05-04,VISEU,PA
25.14,93.64,0.03,2022-05-05,VISEU,PA
25.28,94.1,0.01,2022-05-06,VISEU,PA
25.62,92.64,0.01,2022-05-07,VISEU,PA
25.35,94.11,0.04,2022-05-08,VISEU,PA
24.54,94.91,0.13,2022-05-09,VISEU,PA
24.67,92.35,0.13,2022-05-10,VISEU,PA
25.39,91.79,0.02,2022-05-11,VISEU,PA
25.72,92.36,0.01,2022-05-12,VISEU,PA
25.57,96.46,0.04,2022-05-13,VISEU,PA
26.22,92.39,0.01,2022-05-14,VISEU,PA
25.89,95.25,0.01,2022-05-15,VISEU,PA
26.53,93.03,0.01,2022-05-16,VISEU,PA
26.56,91.34,0.04,2022-05-17,VISEU,PA
25.94,94.32,0.05,2022-05-18,VISEU,PA
25.19,93.43,0.01,2022-05-19,VISEU,PA
24.53,94.1,0.2,2022-05-20,VISEU,PA
24.2,94.48,0.13,2022-05-21,VISEU,PA
23.98,95.5,0.06,2022-05-22,VISEU,PA
23.28,95.75,0.02,2022-05-23,VISEU,PA
24.24,95.13,0.01,2022-05-24,VISEU,PA
25.38,92.42,0.01,2022-05-25,VISEU,PA
25.7,92.42,0.01,2022-05-26,VISEU,PA
25.58,92.81,0.01,2022-05-27,VISEU,PA
25.42,93.73,0.02,2022-05-28,VISEU,PA
25.42,94.71,0.02,2022-05-29,VISEU,PA
25.73,92.71,0.03,2022-05-30,VISEU,PA
25.72,94.22,0.07,2022-05-31,VISEU,PA
25.78,92.42,0.01,2022-06-01,VISEU,PA
25.19,94.22,0.05,2022-06-02,VISEU,PA
24.8,93.67,0.08,2022-06-03,VISEU,PA
24.79,95.31,0.01,2022-06-04,VISEU,PA
24.81,95.79,0.02,2022-06-05,VISEU,PA
24.92,94.76,0.1,2022-06-06,VISEU,PA
24.74,93.69,0.16,2022-06-07,VISEU,PA
24.62,94.62,0.1,2022-06-08,VISEU,PA
24.64,95.2,0.02,2022-06-09,VISEU,PA
24.98,95.08,0.16,2022-06-10,VISEU,PA
25.28,94.39,0.11,2022-06-11,VISEU,PA
25.34,93.9,0.09,2022-06-12,VISEU,PA
25.52,90.69,0.02,2022-06-13,VISEU,PA
25.46,90.66,0.01,2022-06-14,VISEU,PA
24.88,90.28,0.01,2022-06-15,VISEU,PA
24.79,89.98,0.15,2022-06-16,VISEU,PA
25.58,91.09,0.11,2022-06-17,VISEU,PA
25.88,90.15,0.01,2022-06-18,VISEU,PA
25.39,92.35,0.01,2022-06-19,VISEU,PA
25.68,92.22,0.01,2022-06-20,VISEU,PA
25.51,93.12,0.11,2022-06-21,VISEU,PA
25.08,91.96,0.01,2022-06-22,VISEU,PA
25.55,90.69,0.01,2022-06-23,VISEU,PA
25.59,91.07,0.03,2022-06-24,VISEU,PA
25.6,93.76,0.01,2022-06-25,VISEU,PA
25.84,91.13,0.06,2022-06-26,VISEU,PA
25.3,91.57,0.1,2022-06-27,VISEU,PA
25.3,94.63,0.09,2022-06-28,VISEU,PA
26.24,91.61,0.01,2022-06-29,VISEU,PA
25.58,92.78,0.02,2022-06-30,VISEU,PA
25.73,90.98,0.01,2022-07-01,VISEU,PA
25.54,92.42,0.01,2022-07-02,VISEU,PA
25.66,92.8,0.01,2022-07-03,VISEU,PA
25.55,92.9,0.01,2022-07-04,VISEU,PA
25.1,91.0,0.01,2022-07-05,VISEU,PA
25.39,90.61,0.07,2022-07-06,VISEU,PA
25.12,92.14,0.01,2022-07-07,VISEU,PA
25.21,92.34,0.01,2022-07-08,VISEU,PA
25.24,92.78,0.03,2022-07-09,VISEU,PA
24.8,90.83,0.1,2022-07-10,VISEU,PA
25.49,91.17,0.1,2022-07-11,VISEU,PA
25.89,91.08,0.1,2022-07-12,VISEU,PA
25.59,93.6,0.08,2022-07-13,VISEU,PA
25.76,92.26,0.01,2022-07-14,VISEU,PA
25.44,93.21,0.01,2022-07-15,VISEU,PA
26.11,91.11,0.05,2022-07-16,VISEU,PA
26.12,91.12,0.1,2022-07-17,VISEU,PA
26.26,91.32,0.01,2022-07-18,VISEU,PA
25.46,92.6,0.01,2022-07-19,VISEU,PA
25.29,90.55,0.07,2022-07-20,VISEU,PA
25.1,89.62,0.16,2022-07-21,VISEU,PA
25.25,89.87,0.21,2022-07-22,VISEU,PA
25.86,89.9,0.03,2022-07-23,VISEU,PA
26.17,90.39,0.01,2022-07-24,VISEU,PA
25.78,93.5,0.04,2022-07-25,VISEU,PA
25.65,92.08,0.03,2022-07-26,VISEU,PA
24.97,92.43,0.11,2022-07-27,VISEU,PA
25.04,93.41,0.08,2022-07-28,VISEU,PA
25.38,92.98,0.03,2022-07-29,VISEU,PA
25.64,91.91,0.01,2022-07-30,VISEU,PA
25.33,94.02,0.01,2022-07-31,VISEU,PA
24.67,96.5,0.01,2022-08-01,VISEU,PA
25.4,91.84,0.01,2022-08-02,VISEU,PA
25.77,90.03,0.01,2022-08-03,VISEU,PA
25.87,91.41,0.01,2022-08-04,VISEU,PA
25.73,89.29,0.01,2022-08-05,VISEU,PA
25.35,88.83,0.01,2022-08-06,VISEU,PA
25.5,89.87,0.02,2022-08-07,VISEU,PA
25.57,89.48,0.02,2022-08-08,VISEU,PA
26.02,88.36,0.01,2022-08-09,VISEU,PA
26.02,89.33,0.05,2022-08-10,VISEU,PA
26.25,89.29,0.02,2022-08-11,VISEU,PA
26.06,87.73,0.01,2022-08-12,VISEU,PA
25.8,88.68,0.01,2022-08-13,VISEU,PA
25.81,88.81,0.01,2022-08-14,VISEU,PA
25.28,88.16,0.11,2022-08-15,VISEU,PA
25.17,88.97,0.13,2022-08-16,VISEU,PA
25.25,88.99,0.06,2022-08-17,VISEU,PA
25.7,88.19,0.02,2022-08-18,VISEU,PA
26.05,89.79,0.02,2022-08-19,VISEU,PA
25.77,91.44,0.04,2022-08-20,VISEU,PA
24.94,88.71,0.07,2022-08-21,VISEU,PA
24.38,89.31,0.11,2022-08-22,VISEU,PA
25.28,88.81,0.15,2022-08-23,VISEU,PA
25.42,90.62,0.03,2022-08-24,VISEU,PA
25.82,90.32,0.01,2022-08-25,VISEU,PA
25.64,90.25,0.03,2022-08-26,VISEU,PA
25.38,88.94,0.04,2022-08-27,VISEU,PA
25.68,87.61,0.1,2022-08-28,VISEU,PA
25.95,87.57,0.07,2022-08-29,VISEU,PA
26.01,88.43,0.05,2022-08-30,VISEU,PA
25.94,89.17,0.03,2022-08-31,VISEU,PA
25.8,88.45,0.02,2022-09-01,VISEU,PA
25.78,88.95,0.01,2022-09-02,VISEU,PA
25.91,88.38,0.04,2022-09-03,VISEU,PA
26.38,87.76,0.01,2022-09-04,VISEU,PA
26.51,88.09,0.01,2022-09-05,VISEU,PA
26.28,88.64,0.03,2022-09-06,VISEU,PA
26.04,87.57,0.01,2022-09-07,VISEU,PA
25.94,86.26,0.01,2022-09-08,VISEU,PA
25.74,85.38,0.04,2022-09-09,VISEU,PA
25.93,85.53,0.01,2022-09-10,VISEU,PA
26.11,86.57,0.03,2022-09-11,VISEU,PA
26.33,86.25,0.03,2022-09-12,VISEU,PA
26.19,87.4,0.01,2022-09-13,VISEU,PA
26.04,87.25,0.03,2022-09-14,VISEU,PA
26.44,85.93,0.01,2022-09-15,VISEU,PA
26.6,83.22,0.02,2022-09-16,VISEU,PA
26.27,83.49,0.01,2022-09-17,VISEU,PA
26.17,86.55,0.01,2022-09-18,VISEU,PA
25.96,86.54,0.04,2022-09-19,VISEU,PA
26.43,86.81,0.01,2022-09-20,VISEU,PA
26.29,83.32,0.01,2022-09-21,VISEU,PA
25.88,81.95,0.01,2022-09-22,VISEU,PA
26.11,82.4,0.05,2022-09-23,VISEU,PA
26.33,85.27,0.03,2022-09-24,VISEU,PA
26.5,83.58,0.01,2022-09-25,VISEU,PA
26.72,78.66,0.01,2022-09-26,VISEU,PA
26.54,79.13,0.03,2022-09-27,VISEU,PA
27.07,79.06,0.02,2022-09-28,VISEU,PA
26.83,80.99,0.01,2022-09-29,VISEU,PA
26.82,79.77,0.01,2022-09-30,VISEU,PA
26.63,82.14,0.01,2022-10-01,VISEU,PA
27.27,78.24,0.01,2022-10-02,VISEU,PA
26.93,82.06,0.01,2022-10-03,VISEU,PA
26.33,84.64,0.01,2022-10-04,VISEU,PA
26.38,83.18,0.01,2022-10-05,VISEU,PA
26.75,79.1,0.01,2022-10-06,VISEU,PA
26.83,78.22,0.01,2022-10-07,VISEU,PA
26.87,80.4,0.01,2022-10-08,VISEU,PA
26.25,86.02,0.01,2022-10-09,VISEU,PA
27.18,79.17,0.01,2022-10-10,VISEU,PA
27.59,75.79,0.01,2022-10-11,VISEU,PA
27.45,79.18,0.01,2022-10-12,VISEU,PA
27.12,82.78,0.01,2022-10-13,VISEU,PA
27.66,78.27,0.01,2022-10-14,VISEU,PA
27.42,79.61,0.01,2022-10-15,VISEU,PA
27.63,76.26,0.01,2022-10-16,VISEU,PA
28.12,73.23,0.01,2022-10-17,VISEU,PA
28.2,72.81,0.01,2022-10-18,VISEU,PA
28.42,71.03,0.01,2022-10-19,VISEU,PA
28.47,70.7,0.01,2022-10-20,VISEU,PA
28.7,72.16,0.01,2022-10-21,VISEU,PA
28.72,71.67,0.01,2022-10-22,VISEU,PA
28.69,70.04,0.01,2022-10-23,VISEU,PA
28.73,68.59,0.01,2022-10-24,VISEU,PA
27.75,76.9,0.01,2022-10-25,VISEU,PA
27.6,74.72,0.01,2022-10-26,VISEU,PA
28.14,68.95,0.01,2022-10-27,VISEU,PA
28.29,68.42,0.01,2022-10-28,VISEU,PA
29.09,66.45,0.01,2022-10-29,VISEU,PA
29.42,67.3,0.01,2022-10-30,VISEU,PA
29.19,64.38,0.01,2022-10-31,VISEU,PA
29.53,64.9,0.01,2022-11-01,VISEU,PA
29.28,66.09,0.02,2022-11-02,VISEU,PA
28.57,74.06,0.01,2022-11-03,VISEU,PA
25.35,92.38,0.04,2022-11-04,VISEU,PA
26.15,83.31,0.03,2022-11-05,VISEU,PA
25.61,83.0,0.06,2022-11-06,VISEU,PA
26.24,85.24,0.02,2022-11-07,VISEU,PA
24.48,91.5,0.09,2022-11-08,VISEU,PA
25.63,83.94,0.02,2022-11-09,VISEU,PA
25.85,82.15,0.03,2022-11-10,VISEU,PA
27.02,82.62,0.01,2022-11-11,VISEU,PA
26.02,87.69,0.02,2022-11-12,VISEU,PA
27.33,79.25,0.03,2022-11-13,VISEU,PA
27.54,76.94,0.01,2022-11-14,VISEU,PA
27.58,73.03,0.01,2022-11-15,VISEU,PA
27.53,73.02,0.02,2022-11-16,VISEU,PA
28.1,73.32,0.01,2022-11-17,VISEU,PA
27.62,77.09,0.01,2022-11-18,VISEU,PA
26.53,81.82,0.02,2022-11-19,VISEU,PA
27.11,74.32,0.06,2022-11-20,VISEU,PA
27.87,74.96,0.01,2022-11-21,VISEU,PA
28.44,72.49,0.01,2022-11-22,VISEU,PA
28.05,75.38,0.01,2022-11-23,VISEU,PA
27.96,71.27,0.01,2022-11-24,VISEU,PA
27.68,73.16,0.01,2022-11-25,VISEU,PA
27.68,75.32,0.02,2022-11-26,VISEU,PA
27.99,71.76,0.01,2022-11-27,VISEU,PA
27.64,74.78,0.01,2022-11-28,VISEU,PA
26.14,81.92,0.01,2022-11-29,VISEU,PA
27.03,76.85,0.01,2022-11-30,VISEU,PA
28.29,69.03,0.01,2022-12-01,VISEU,PA
26.44,83.96,0.02,2022-12-02,VISEU,PA
26.15,82.5,0.07,2022-12-03,VISEU,PA
26.67,77.93,0.1,2022-12-04,VISEU,PA
26.55,82.73,0.01,2022-12-05,VISEU,PA
26.87,78.97,0.01,2022-12-06,VISEU,PA
27.33,77.59,0.05,2022-12-07,VISEU,PA
26.94,79.2,0.02,2022-12-08,VISEU,PA
27.53,76.6,0.01,2022-12-09,VISEU,PA
27.62,72.6,0.01,2022-12-10,VISEU,PA
27.62,75.24,0.01,2022-12-11,VISEU,PA
27.42,75.16,0.01,2022-12-12,VISEU,PA
28.02,68.42,0.01,2022-12-13,VISEU,PA
28.45,66.77,0.02,2022-12-14,VISEU,PA
27.7,75.13,0.01,2022-12-15,VISEU,PA
27.52,74.92,0.01,2022-12-16,VISEU,PA
27.5,75.74,0.01,2022-12-17,VISEU,PA
27.02,81.49,0.01,2022-12-18,VISEU,PA
27.08,80.55,0.01,2022-12-19,VISEU,PA
27.25,78.12,0.01,2022-12-20,VISEU,PA
27.38,77.25,0.04,2022-12-21,VISEU,PA
26.74,81.75,0.01,2022-12-22,VISEU,PA
25.35,88.02,0.09,2022-12-23,VISEU,PA
26.15,82.48,0.06,2022-12-24,VISEU,PA
26.38,80.27,0.01,2022-12-25,VISEU,PA
27.28,76.25,0.01,2022-12-26,VISEU,PA
27.54,76.61,0.03,2022-12-27,VISEU,PA
25.14,90.4,0.01,2022-12-28,VISEU,PA
26.09,87.06,0.09,2022-12-29,VISEU,PA
25.7,87.89,0.01,2022-12-30,VISEU,PA
25.98,88.58,0.05,2022-12-31,VISEU,PA
25.75,89.47,0.01,2023-01-01,VISEU,PA
25.62,88.57,0.04,2023-01-02,VISEU,PA
26.12,88.52,0.01,2023-01-03,VISEU,PA
26.36,85.11,0.01,2023-01-04,VISEU,PA
26.83,79.22,0.01,2023-01-05,VISEU,PA
26.27,79.59,0.01,2023-01-06,VISEU,PA
26.27,82.06,0.01,2023-01-07,VISEU,PA
26.78,81.09,0.01,2023-01-08,VISEU,PA
27.12,77.38,0.01,2023-01-09,VISEU,PA
27.19,77.63,0.01,2023-01-10,VISEU,PA
26.44,81.42,0.01,2023-01-11,VISEU,PA
26.63,81.24,0.01,2023-01-12,VISEU,PA
26.73,82.17,0.01,2023-01-13,VISEU,PA
26.52,83.6,0.01,2023-01-14,VISEU,PA
24.49,96.51,0.02,2023-01-15,VISEU,PA
24.34,89.47,0.05,2023-01-16,VISEU,PA
25.23,87.38,0.01,2023-01-17,VISEU,PA
24.35,90.55,0.04,2023-01-18,VISEU,PA
24.4,88.1,0.07,2023-01-19,VISEU,PA
25.48,84.97,0.07,2023-01-20,VISEU,PA
25.19,89.64,0.01,2023-01-21,VISEU,PA
25.86,86.7,0.01,2023-01-22,VISEU,PA
24.62,95.94,0.01,2023-01-23,VISEU,PA
24.87,92.81,0.01,2023-01-24,VISEU,PA
25.2,92.83,0.01,2023-01-25,VISEU,PA
24.67,95.62,0.01,2023-01-26,VISEU,PA
25.23,90.11,0.02,2023-01-27,VISEU,PA
25.07,88.91,0.06,2023-01-28,VISEU,PA
25.63,87.81,0.01,2023-01-29,VISEU,PA
25.64,87.87,0.09,2023-01-30,VISEU,PA
25.29,91.9,0.1,2023-01-31,VISEU,PA
24.95,92.98,0.08,2023-02-01,VISEU,PA
24.23,92.97,0.01,2023-02-02,VISEU,PA
25.06,90.45,0.01,2023-02-03,VISEU,PA
25.47,90.58,0.01,2023-02-04,VISEU,PA
25.22,92.21,0.01,2023-02-05,VISEU,PA
25.71,90.71,0.01,2023-02-06,VISEU,PA
25.11,93.59,0.02,2023-02-07,VISEU,PA
25.17,92.52,0.09,2023-02-08,VISEU,PA
26.25,89.28,0.02,2023-02-09,VISEU,PA
26.3,90.53,0.01,2023-02-10,VISEU,PA
25.77,93.35,0.02,2023-02-11,VISEU,PA
26.0,91.85,0.01,2023-02-12,VISEU,PA
26.08,92.96,0.01,2023-02-13,VISEU,PA
25.26,95.15,0.01,2023-02-14,VISEU,PA
25.78,91.58,0.03,2023-02-15,VISEU,PA
25.13,94.54,0.04,2023-02-16,VISEU,PA
25.38,89.95,0.05,2023-02-17,VISEU,PA
24.63,97.54,0.03,2023-02-18,VISEU,PA
24.1,94.2,0.08,2023-02-19,VISEU,PA
24.85,91.49,0.06,2023-02-20,VISEU,PA
25.22,93.46,0.03,2023-02-21,VISEU,PA
25.47,93.28,0.13,2023-02-22,VISEU,PA
25.18,90.33,0.14,2023-02-23,VISEU,PA
25.01,93.76,0.11,2023-02-24,VISEU,PA
25.67,89.28,0.07,2023-02-25,VISEU,PA
25.71,89.78,0.04,2023-02-26,VISEU,PA
25.12,91.21,0.01,2023-02-27,VISEU,PA
25.86,90.77,0.01,2023-02-28,VISEU,PA
26.32,88.79,0.01,2023-03-01,VISEU,PA
25.56,91.58,0.01,2023-03-02,VISEU,PA
25.55,94.05,0.01,2023-03-03,VISEU,PA
25.72,90.16,0.04,2023-03-04,VISEU,PA
26.1,90.8,0.07,2023-03-05,VISEU,PA
26.0,91.8,0.01,2023-03-06,VISEU,PA
26.43,91.2,0.01,2023-03-07,VISEU,PA
26.2,89.83,0.02,2023-03-08,VISEU,PA
25.16,93.82,0.02,2023-03-09,VISEU,PA
25.54,90.54,0.11,2023-03-10,VISEU,PA
25.63,90.16,0.01,2023-03-11,VISEU,PA
26.08,90.68,0.01,2023-03-12,VISEU,PA
25.65,91.81,0.04,2023-03-13,VISEU,PA
25.1,97.16,0.04,2023-03-14,VISEU,PA
24.08,95.25,0.11,2023-03-15,VISEU,PA
24.74,88.37,0.12,2023-03-16,VISEU,PA
23.92,95.12,0.06,2023-03-17,VISEU,PA
25.1,86.47,0.19,2023-03-18,VISEU,PA
25.43,90.58,0.03,2023-03-19,VISEU,PA
24.13,94.38,0.04,2023-03-20,VISEU,PA
24.04,95.31,0.01,2023-03-21,VISEU,PA
24.6,92.51,0.02,2023-03-22,VISEU,PA
25.56,88.9,0.15,2023-03-23,VISEU,PA
24.36,95.7,0.03,2023-03-24,VISEU,PA
25.81,87.45,0.13,2023-03-25,VISEU,PA
25.83,90.01,0.02,2023-03-26,VISEU,PA
25.58,91.13,0.07,2023-03-27,VISEU,PA
25.02,94.1,0.09,2023-03-28,VISEU,PA
25.18,91.5,0.04,2023-03-29,VISEU,PA
25.33,91.19,0.01,2023-03-30,VISEU,PA
25.23,93.68,0.06,2023-03-31,VISEU,PA
24.73,93.94,0.02,2023-04-01,VISEU,PA
25.01,90.11,0.09,2023-04-02,VISEU,PA
24.57,93.35,0.08,2023-04-03,VISEU,PA
25.47,90.9,0.05,2023-04-04,VISEU,PA
25.49,91.8,0.01,2023-04-05,VISEU,PA
25.49,91.73,0.01,2023-04-06,VISEU,PA
25.43,92.36,0.05,2023-04-07,VISEU,PA
25.83,90.72,0.01,2023-04-08,VISEU,PA
25.19,94.5,0.07,2023-04-09,VISEU,PA
25.58,92.1,0.08,2023-04-10,VISEU,PA
25.84,90.96,0.1,2023-04-11,VISEU,PA
26.08,91.91,0.02,2023-04-12,VISEU,PA
26.01,92.36,0.01,2023-04-13,VISEU,PA
25.94,92.77,0.01,2023-04-14,VISEU,PA
26.12,93.81,0.07,2023-04-15,VISEU,PA
25.02,95.83,0.04,2023-04-16,VISEU,PA
25.63,93.49,0.05,2023-04-17,VISEU,PA
25.1,95.23,0.01,2023-04-18,VISEU,PA
25.39,90.89,0.01,2023-04-19,VISEU,PA
26.05,89.07,0.01,2023-04-20,VISEU,PA
26.12,91.25,0.01,2023-04-21,VISEU,PA
26.6,90.51,0.01,2023-04-22,VISEU,PA
26.27,90.86,0.03,2023-04-23,VISEU,PA
25.28,94.45,0.01,2023-04-24,VISEU,PA
25.97,91.09,0.03,2023-04-25,VISEU,PA
25.55,98.44,0.02,2023-04-26,VISEU,PA
25.03,95.28,0.07,2023-04-27,VISEU,PA
25.41,91.3,0.07,2023-04-28,VISEU,PA
25.95,91.98,0.01,2023-04-29,VISEU,PA
26.2,92.56,0.02,2023-04-30,VISEU,PA
25.93,94.49,0.08,2023-05-01,VISEU,PA
25.33,93.98,0.05,2023-05-02,VISEU,PA
25.39,94.66,0.11,2023-05-03,VISEU,PA
25.0,94.15,0.02,2023-05-04,VISEU,PA
26.38,91.09,0.04,2023-05-05,VISEU,PA
26.49,91.89,0.01,2023-05-06,VISEU,PA
26.6,90.26,0.02,2023-05-07,VISEU,PA
26.83,91.89,0.02,2023-05-08,VISEU,PA
26.48,92.78,0.03,2023-05-09,VISEU,PA
26.48,92.26,0.03,2023-05-10,VISEU,PA
26.28,92.76,0.02,2023-05-11,VISEU,PA
25.87,90.0,0.09,2023-05-12,VISEU,PA
26.26,89.98,0.06,2023-05-13,VISEU,PA
26.59,93.42,0.01,2023-05-14,VISEU,PA
26.65,93.47,0.01,2023-05-15,VISEU,PA
