id_alerta,gid,classname,view_date,publish_month,sensor,satellite,municipality,mun_geocod,uf,lat,lon,area_ha,areauckm,dentro_area_protegida,uc,score_riesgo,Nivel_Riesgo_Amenaza,municipio_norm,num_incendios_7d_previo,frp_total_7d_previo,precipitacion_promedio_7d_previo,dias_sin_lluvia_promedio_7d_previo,riesgo_fuego_promedio_7d_previo,pm10_reanalise_7d_previo,pm2_5_reanalise_7d_previo,o3_reanalise_7d_previo,no2_reanalise_7d_previo,co_reanalise_7d_previo,so2_reanalise_7d_previo,T2M_7d_previo,RH2M_7d_previo,WS2M_7d_previo
8505,40005_hist,DEGRADACAO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Rio Branco,1200401,AC,-10.279464514516842,-67.97125497868787,7.969999999999999,0.0797,1,RESERVA EXTRATIVISTA CHICO MENDES,4,Moderado,RIO BRANCO,118.0,4305.799999999999,0.4686234848484849,5.931511164274323,0.9139368022328548,229.34714285714287,165.69,28.907142857142865,8.531428571428572,1.3328571428571432,2.188571428571428,33.01428571428572,38.61,0.05285714285714284
16054,24086_hist,CS_DESORDENADO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Manoel Urbano,1200344,AC,-8.657942598324551,-69.11306028206283,132.79000000000002,0.0,0,,5,Alto,MANOEL URBANO,48.0,1673.3000000000002,0.4334848484848485,3.17184265010352,0.6998522492000753,122.95142857142856,88.88428571428571,13.817142857142857,3.632857142857143,0.7828571428571429,1.0542857142857145,32.77571428571429,43.99285714285714,0.05
49349,24162_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Canutama,1300904,AM,-8.470576630190292,-64.12179169928788,11.67,0.0,0,,2,Bajo,CANUTAMA,113.0,7173.799999999997,0.7596384615384615,3.741025641025641,0.8092910256410256,100.97,72.63142857142857,18.67142857142857,1.5785714285714287,0.5057142857142857,0.5028571428571429,34.098571428571425,41.73285714285714,0.10571428571428573
32142,90477_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Pauini,1303502,AM,-7.810099274472318,-66.93426517583231,8.76,0.0,0,,3,Moderado,PAUINI,51.0,3643.2,1.6285204081632652,2.5914656771799627,0.5933525046382189,111.3414285714286,80.24142857142859,16.237142857142857,2.175714285714286,0.6471428571428571,0.63,31.637142857142855,53.40857142857142,0.12142857142857144
42332,24091_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Pauini,1303502,AM,-7.607527446227892,-67.35836546392935,6.950000000000001,0.0,0,,3,Moderado,PAUINI,51.0,3643.2,1.6285204081632652,2.5914656771799627,0.5933525046382189,111.3414285714286,80.24142857142859,16.237142857142857,2.175714285714286,0.6471428571428571,0.63,31.637142857142855,53.40857142857142,0.12142857142857144
25915,24090_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-8.878950435846926,-67.57453459292955,11.07,0.0,0,,2,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
44836,24279_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Porto Acre,1200807,AC,-9.746817459139107,-67.83492420117427,35.02,0.0,0,,3,Moderado,PORTO ACRE,21.0,1091.6999999999998,0.7193666666666666,6.043333333333333,0.9337666666666667,301.67571428571426,217.8842857142857,32.68714285714286,12.574285714285717,1.7571428571428571,3.205714285714286,33.10285714285714,40.71142857142856,0.08
47674,24328_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Porto Acre,1200807,AC,-9.551445566247455,-67.6021075933197,10.34,0.0,0,,2,Bajo,PORTO ACRE,21.0,1091.6999999999998,0.7193666666666666,6.043333333333333,0.9337666666666667,301.67571428571426,217.8842857142857,32.68714285714286,12.574285714285717,1.7571428571428571,3.205714285714286,33.10285714285714,40.71142857142856,0.08
45481,89205_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Canutama,1300904,AM,-8.465083838134195,-64.03173147460404,15.909999999999998,0.0,0,,2,Bajo,CANUTAMA,113.0,7173.799999999997,0.7596384615384615,3.741025641025641,0.8092910256410256,100.97,72.63142857142857,18.67142857142857,1.5785714285714287,0.5057142857142857,0.5028571428571429,34.098571428571425,41.73285714285714,0.10571428571428573
49558,24112_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-8.488590620423732,-67.00987278313988,8.959999999999999,0.0,0,,1,Bajo,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
25347,24040_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Feijo,1200302,AC,-7.945197644456503,-70.05994548682648,10.86,0.0,0,,4,Moderado,FEIJO,215.0,9022.2,3.211725102472278,2.1795875221124392,0.2856933166501271,174.12428571428572,125.90999999999998,17.264285714285712,6.0442857142857145,1.102857142857143,2.0485714285714285,33.12285714285714,42.82285714285714,0.03714285714285713
33090,24289_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.298035879592966,-67.29510831373997,7.66,0.0,0,,1,Bajo,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
49737,24213_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Caracarai,1400209,RR,1.6891655068413889,-61.07593650431044,8.39,0.0,0,,3,Moderado,CARACARAI,3.0,35.10000000000091,0.7424999999999999,5.0,0.8225000000000001,11.214285714285714,7.854285714285715,20.482857142857146,0.4428571428571436,0.177142857142857,0.0514285714285714,28.2,82.89,0.019999999999999987
26084,24172_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Tapaua,1304104,AM,-6.573170919896281,-62.969269026337976,14.38,0.0,0,,4,Moderado,TAPAUA,29.0,1217.9,2.0064935064935066,2.2803030303030307,0.4693419913419913,63.99285714285714,45.75571428571429,20.377142857142854,0.4,0.2728571428571428,0.1300000000000001,33.02285714285714,48.52428571428572,0.055714285714285716
35375,24207_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Caapiranga,1300839,AM,-3.1200189882796088,-61.44762288915464,21.89,0.0,0,,5,Alto,CAAPIRANGA,14.0,500.4,0.15,3.2142857142857144,0.7778571428571429,48.53142857142858,34.605714285714285,31.45285714285714,1.0571428571428576,0.2657142857142857,0.4728571428571428,31.72142857142857,55.28714285714286,0.24857142857142858
11868,24310_hist,DEGRADACAO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Placido de Castro,1200385,AC,-10.278915079254254,-67.49840820082063,24.22,0.0,0,,4,Moderado,PLACIDO DE CASTRO,2.0,417.3,0.435,4.0,1.0,202.35285714285715,146.21428571428572,32.25714285714286,6.304285714285714,1.167142857142857,1.5414285714285716,33.378571428571426,38.11714285714286,0.05857142857142859
21202,24130_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Pauini,1303502,AM,-7.542406445134004,-67.1532205507312,7.46,0.0,0,,1,Bajo,PAUINI,51.0,3643.2,1.6285204081632652,2.5914656771799627,0.5933525046382189,111.3414285714286,80.24142857142859,16.237142857142857,2.175714285714286,0.6471428571428571,0.63,31.637142857142855,53.40857142857142,0.12142857142857144
16242,24220_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Iracema,1400282,RR,2.1542511906931447,-61.56292275483377,6.279999999999999,0.0,0,,3,Moderado,IRACEMA,1.0,10.199999999998976,0.82,1.0,0.47,12.19142857142858,8.557142857142866,19.41857142857143,0.751428571428571,0.1828571428571428,0.0785714285714285,26.580000000000002,89.20428571428572,0.06714285714285716
32460,24217_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Iracema,1400282,RR,2.026200057512098,-61.098840940682,6.3100000000000005,0.0,0,,3,Moderado,IRACEMA,1.0,10.199999999998976,0.82,1.0,0.47,12.19142857142858,8.557142857142866,19.41857142857143,0.751428571428571,0.1828571428571428,0.0785714285714285,26.580000000000002,89.20428571428572,0.06714285714285716
4331,24156_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.111063626056191,-65.85466850945093,409.16,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
1063,82351_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Bujari,1200138,AC,-9.401591406534054,-68.16597556112325,9.62,0.0,0,,1,Bajo,BUJARI,26.0,1347.6,2.7374621212121246,5.63219696969697,0.7729356060606061,234.15714285714287,169.16428571428574,27.205714285714286,8.684285714285712,1.3585714285714283,2.345714285714286,33.01285714285714,40.66142857142857,0.06714285714285714
40807,24204_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Humaita,1301704,AM,-7.006847070123912,-62.97062597182535,15.11,0.0,0,,4,Moderado,HUMAITA,139.0,6580.5,1.3570188624682165,3.1695298660293694,0.6532979446075275,204.32571428571427,147.50428571428574,26.967142857142854,6.649999999999999,1.008571428571429,1.7871428571428567,33.94571428571429,43.058571428571426,0.16142857142857142
329,68458_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.274038333931644,-67.29968204780772,67.57,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
9350,24378_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.33749529969758,-67.50433941391896,19.92,0.0,0,,3,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
6638,24181_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Humaita,1301704,AM,-6.906242187771386,-62.90793069920834,40.82,0.0,0,,5,Alto,HUMAITA,139.0,6580.5,1.3570188624682165,3.1695298660293694,0.6532979446075275,204.32571428571427,147.50428571428574,26.967142857142854,6.649999999999999,1.008571428571429,1.7871428571428567,33.94571428571429,43.058571428571426,0.16142857142857142
23150,24233_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Manoel Urbano,1200344,AC,-8.890553829997463,-69.11687044501653,14.28,0.0,0,,2,Bajo,MANOEL URBANO,48.0,1673.3000000000002,0.4334848484848485,3.17184265010352,0.6998522492000753,122.95142857142856,88.88428571428571,13.817142857142857,3.632857142857143,0.7828571428571429,1.0542857142857145,32.77571428571429,43.99285714285714,0.05
24843,90563_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Mucajai,1400308,RR,2.783297867276492,-61.61765889454089,13.53,0.0,0,,4,Moderado,MUCAJAI,2.0,14.500000000003638,0.05,5.0,0.43,11.678571428571429,8.2,20.03142857142857,0.8414285714285714,0.1828571428571428,0.1014285714285714,26.335714285714285,89.13428571428572,0.07999999999999997
179,82144_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.286525236586938,-67.28044466902028,823.22,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
46029,70571_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-8.673927888766297,-66.69550206916594,76.85,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
38382,24368_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.093972285720328,-65.9014475510777,79.62,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
21466,24125_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-8.494009240040256,-67.01088261682705,61.08,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
25883,24339_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.480352184296118,-67.65621588258077,17.91,0.0,0,,2,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
31412,24331_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.195267702775643,-67.89526648235206,19.52,0.0,0,,3,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
2413,72628_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-8.987681730955039,-67.08986624045558,18.08,0.0,0,,2,Bajo,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
46461,24073_hist,DEGRADACAO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-8.923484180167248,-67.21884054309129,99.11,0.0,0,,5,Alto,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
23236,24253_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-8.903419042214464,-68.81520268747076,8.27,0.0,0,,3,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
45142,75262_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.594954687688396,-66.81936681064461,349.13,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
4289,24062_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Envira,1301506,AM,-7.548039543526978,-69.92168700322057,9.17,0.0,0,,3,Moderado,ENVIRA,40.0,1662.6,2.1064375,1.78125,0.2948125,90.29285714285712,65.23142857142857,12.33,2.5785714285714287,0.6557142857142857,0.7957142857142857,32.01857142857143,52.558571428571426,0.03428571428571431
4359,24402_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.26371169687086,-67.55447342018661,65.96,0.0,0,,4,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
1836,70456_hist,DEGRADACAO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.01703113909134,-67.50814778030445,225.81000000000003,0.0,0,,5,Alto,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
705,68451_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.269318332187824,-67.31197517653497,749.22,0.0,0,,4,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
26725,24316_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.342901590969245,-67.79817832071419,13.58,0.0,0,,2,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
7543,90602_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Iracema,1400282,RR,2.363807088822459,-61.63401696323415,17.72,0.0,0,,4,Moderado,IRACEMA,1.0,10.199999999998976,0.82,1.0,0.47,12.19142857142858,8.557142857142866,19.41857142857143,0.751428571428571,0.1828571428571428,0.0785714285714285,26.580000000000002,89.20428571428572,0.06714285714285716
20774,24101_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-8.675573419434878,-66.68040088768363,112.1,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
13550,24129_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Pauini,1303502,AM,-7.548922938187753,-67.15954104127246,11.82,0.0,0,,2,Bajo,PAUINI,51.0,3643.2,1.6285204081632652,2.5914656771799627,0.5933525046382189,111.3414285714286,80.24142857142859,16.237142857142857,2.175714285714286,0.6471428571428571,0.63,31.637142857142855,53.40857142857142,0.12142857142857144
7497,24284_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Sena Madureira,1200500,AC,-8.880187637861038,-68.84774026332313,7.13,0.0,0,,3,Moderado,SENA MADUREIRA,127.0,4378.7,0.4164468644781144,6.011531986531988,0.8893421717171718,153.14714285714285,110.6457142857143,14.994285714285716,4.472857142857143,0.9328571428571428,1.3857142857142857,33.05,40.33857142857143,0.06428571428571425
44699,90464_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Pauini,1303502,AM,-7.6767601450129295,-67.14612643899679,11.29,0.0,0,,4,Moderado,PAUINI,51.0,3643.2,1.6285204081632652,2.5914656771799627,0.5933525046382189,111.3414285714286,80.24142857142859,16.237142857142857,2.175714285714286,0.6471428571428571,0.63,31.637142857142855,53.40857142857142,0.12142857142857144
25031,24229_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Manoel Urbano,1200344,AC,-8.874859674428116,-69.10112060115729,6.54,0.0,0,,1,Bajo,MANOEL URBANO,48.0,1673.3000000000002,0.4334848484848485,3.17184265010352,0.6998522492000753,122.95142857142856,88.88428571428571,13.817142857142857,3.632857142857143,0.7828571428571429,1.0542857142857145,32.77571428571429,43.99285714285714,0.05
3054,24371_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.219375208299752,-67.92793974761766,6.67,0.0,0,,1,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
25209,24163_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Canutama,1300904,AM,-8.476513277305546,-64.1040959906218,10.07,0.0,0,,1,Bajo,CANUTAMA,113.0,7173.799999999997,0.7596384615384615,3.741025641025641,0.8092910256410256,100.97,72.63142857142857,18.67142857142857,1.5785714285714287,0.5057142857142857,0.5028571428571429,34.098571428571425,41.73285714285714,0.10571428571428573
46070,93128_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-8.715943416499742,-64.75493479067937,66.12,0.6612,1,PARQUE NACIONAL MAPINGUARI,6,Crítico,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
36242,24765_hist,CICATRIZ_DE_QUEIMADA,2024-09-26,2024-09-01,WFI,AMAZONIA-1,Altamira,1500602,PA,-8.618375659136994,-54.75248135783351,39.18,0.0,0,,3,Moderado,ALTAMIRA,359.0,14549.399999999992,1.5244668581935663,6.599947671376243,0.8606094216342662,30.2,20.965714285714284,40.22428571428571,0.8714285714285713,0.21,0.3371428571428572,31.115714285714287,44.62428571428571,0.03571428571428571
